country,page_num,plot_num,region,plot_name,asterisk,date,value,headline
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-22,1.966,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-23,-3.318,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-24,1.770,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-25,0.497,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-26,3.105,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-27,3.784,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-28,1.164,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-02-29,4.051,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-01,-0.837,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-02,3.677,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-03,9.283,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-04,34.739,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-05,25.452,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-06,3.004,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-07,-21.751,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-08,-42.742,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-09,-23.091,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-10,-26.758,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-11,-24.617,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-12,-25.242,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-13,-24.083,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-14,-33.086,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-15,-52.750,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-16,-25.997,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-17,-22.326,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-18,-31.433,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-19,-31.264,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-20,-29.524,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-21,-36.387,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-22,-53.907,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-23,-33.526,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-24,-27.336,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-25,-39.614,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-26,-36.449,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-27,-34.834,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-28,-45.368,+32%
"Poland  April 5, 2020",6,44,Masovian Voivodeship,Grocery & pharmacy,False,2020-03-29,31.985,+32%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-16,-40.799,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-17,-4.690,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-18,6.694,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-19,12.173,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-20,6.430,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-21,10.119,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-22,24.965,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-23,24.771,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-24,-10.038,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-25,9.511,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-26,11.769,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-27,29.723,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-28,3.407,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-02-29,11.205,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-01,-0.752,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-02,20.265,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-03,22.598,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-04,10.961,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-05,-11.471,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-06,-24.397,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-07,-44.725,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-08,-29.187,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-09,-13.008,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-10,11.037,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-11,26.417,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-12,-13.880,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-13,-26.027,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-14,-41.702,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-15,-55.933,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-16,-34.102,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-17,-27.461,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-18,-37.943,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-19,-32.124,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-20,-26.171,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-21,-16.120,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-22,-60.008,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-23,-49.847,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-24,-44.362,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-25,-50.861,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-26,-54.213,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-27,-57.810,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-28,-63.213,-68%
"Poland  April 5, 2020",6,45,Masovian Voivodeship,Parks,False,2020-03-29,-68.419,-68%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-16,-1.337,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-17,-0.100,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-18,1.671,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-19,1.002,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-20,0.599,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-21,0.445,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-22,2.260,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-23,10.956,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-24,0.398,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-25,-0.975,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-26,-1.035,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-27,1.585,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-28,-2.502,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-02-29,1.311,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-01,10.201,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-02,-0.126,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-03,-3.040,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-04,-7.585,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-05,-25.446,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-06,-39.375,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-07,-45.512,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-08,-54.728,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-09,-57.825,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-10,-59.967,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-11,-59.747,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-12,-62.149,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-13,-63.947,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-14,-61.215,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-15,-67.391,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-16,-64.243,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-17,-64.999,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-18,-69.053,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-19,-68.398,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-20,-67.571,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-21,-59.224,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-22,-70.161,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-23,-69.778,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-24,-69.076,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-25,-70.474,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-26,-70.973,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-27,-70.396,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-28,-65.967,-69%
"Poland  April 5, 2020",6,46,Masovian Voivodeship,Transit stations,False,2020-03-29,-68.932,-69%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-16,-4.817,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-17,2.083,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-18,2.484,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-19,1.997,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-20,1.840,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-21,1.985,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-22,3.718,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-23,0.417,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-24,3.142,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-25,3.226,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-26,2.644,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-27,2.851,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-28,2.052,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-02-29,3.456,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-01,1.366,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-02,2.564,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-03,1.922,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-04,-1.266,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-05,-19.721,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-06,-27.608,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-07,-17.307,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-08,-28.138,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-09,-45.110,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-10,-49.852,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-11,-51.434,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-12,-52.188,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-13,-51.444,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-14,-29.919,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-15,-34.831,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-16,-52.502,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-17,-54.114,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-18,-55.585,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-19,-55.913,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-20,-54.816,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-21,-30.731,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-22,-35.270,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-23,-55.068,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-24,-55.289,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-25,-56.670,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-26,-57.422,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-27,-56.308,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-28,-34.008,-28%
"Poland  April 5, 2020",6,47,Masovian Voivodeship,Workplace,False,2020-03-29,-27.837,-28%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-16,-0.591,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-17,-0.452,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-18,0.431,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-19,-0.261,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-20,-0.093,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-21,-0.150,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-22,-0.696,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-23,-0.556,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-24,-0.204,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-25,0.505,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-26,0.050,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-27,-0.456,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-28,0.169,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-02-29,-0.814,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-01,-0.823,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-02,-0.449,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-03,0.913,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-04,0.777,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-05,8.335,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-06,13.853,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-07,11.630,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-08,10.797,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-09,20.061,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-10,22.680,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-11,22.005,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-12,23.298,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-13,24.973,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-14,14.492,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-15,12.987,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-16,23.281,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-17,24.978,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-18,25.871,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-19,25.952,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-20,26.565,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-21,13.039,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-22,12.881,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-23,24.636,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-24,25.719,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-25,25.990,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-26,26.584,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-27,27.816,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-28,15.957,+13%
"Poland  April 5, 2020",6,48,Masovian Voivodeship,Residential,False,2020-03-29,12.615,+13%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-16,-2.714,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-17,4.813,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-18,1.262,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-19,-2.015,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-20,1.608,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-21,1.957,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-22,4.476,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-23,10.555,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-24,7.056,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-25,-0.423,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-26,6.749,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-27,4.976,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-28,4.526,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-02-29,5.832,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-01,42.372,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-02,7.995,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-03,8.229,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-04,7.617,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-05,-11.678,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-06,-25.498,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-07,-48.376,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-08,-68.767,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-09,-45.165,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-10,-49.387,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-11,-45.598,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-12,-47.080,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-13,-51.894,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-14,-63.102,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-15,-75.879,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-16,-46.348,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-17,-48.047,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-18,-53.611,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-19,-55.314,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-20,-54.110,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-21,-60.516,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-22,-79.177,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-23,-50.428,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-24,-51.608,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-25,-53.809,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-26,-53.892,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-27,-56.775,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-28,-69.630,-69%
"Poland  April 5, 2020",6,49,Opole Voivodeship,Retail & recreation,False,2020-03-29,-68.913,-69%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-16,-30.291,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-17,2.541,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-18,2.746,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-19,-1.732,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-20,3.526,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-21,3.640,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-22,2.840,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-23,-0.624,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-24,5.719,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-25,0.891,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-26,7.378,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-27,5.120,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-28,4.125,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-02-29,8.870,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-03-01,10.164,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-03-02,4.080,+84%
"Poland  April 5, 2020",6,50,Opole Voivodeship,Grocery & pharmacy,False,2020-03-03,11.193,+84%
